image_id,image_id,heading,description,general_classification,sub_classification,tags,color_classification,mime_type,file_size_bytes,source_path,folder_id,folder_order,image_url,processed_at,file_name,model_used,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd
1E2-Z2d2lRPqZtTWHslaTjtWDs50ZT93P,1E2-Z2d2lRPqZtTWHslaTjtWDs50ZT93P,Data Center Technician,A professional working with servers and data infrastructure in a high-tech data center environment.,Technology,Data Center Operations,"data center, server racks, technology, IT professional, laptop, infrastructure, digital, networking, high-tech, cybersecurity",Cool Blue,image/jpeg,4158959,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1E2-Z2d2lRPqZtTWHslaTjtWDs50ZT93P/view?usp=drivesdk,2026-03-10T06:53:12.079Z,iStock-1336250828.jpg,gpt-4.1-nano-2025-04-14,2876,92,2968,0.0003244
1c7VDVaO7SpCNW8_dSVZUy18wsLyoeTkM,1c7VDVaO7SpCNW8_dSVZUy18wsLyoeTkM,Collaborative Creative Meeting,Team members brainstorm and plan projects in a modern office environment with natural lighting.,Business,Team Collaboration,"office, teamwork, brainstorming, planning, creative, meeting, glass wall, sunlight, technology, workspace",Warm Tones,image/jpeg,4349255,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1c7VDVaO7SpCNW8_dSVZUy18wsLyoeTkM/view?usp=drivesdk,2026-03-10T06:53:40.028Z,iStock-842214626.jpg,gpt-4.1-nano-2025-04-14,2521,89,2610,0.0002877
1QfDkH1G85cAEXFrXaXaXVbNrhzL0kdid,1QfDkH1G85cAEXFrXaXaXVbNrhzL0kdid,Construction Crew at Sunset,Silhouetted construction workers assembling a structure against a vibrant sunset sky.,Construction & Engineering,Building Assembly,"construction, sunset, workers, scaffolding, teamwork, engineering, sunset sky, silhouette, building, crane",Warm Tones,image/jpeg,5322888,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1QfDkH1G85cAEXFrXaXaXVbNrhzL0kdid/view?usp=drivesdk,2026-03-10T06:55:40.584Z,iStock-1204573660.jpg,gpt-4.1-nano-2025-04-14,2432,91,2523,0.0002796
1MadEkVEVEQF_ggFa3IGI1Yx_orhSFlPc,1MadEkVEVEQF_ggFa3IGI1Yx_orhSFlPc,Digital Financial Data Analysis,A professional illustration of financial growth and data analytics using digital technology.,Finance,Data Analytics,"finance, data, analytics, technology, growth, digital, stock market, business, investment, graph",Cool Blue,image/jpeg,7707601,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1MadEkVEVEQF_ggFa3IGI1Yx_orhSFlPc/view?usp=drivesdk,2026-03-10T06:56:21.867Z,iStock-1480880948.jpg,gpt-4.1-nano-2025-04-14,2432,86,2518,0.0002776
104b1X4VKC6PQh9e9cPYZ-fdswvZL7siP,104b1X4VKC6PQh9e9cPYZ-fdswvZL7siP,Businesswoman Working on Laptop,"Professional woman using a laptop in a modern, warm-lit workspace for productivity and communication.",Business & Office,Workplace Technology,"laptop, woman, workspace, technology, business, office, professional, keyboard, modern, communication",Warm Tones,image/jpeg,3881502,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/104b1X4VKC6PQh9e9cPYZ-fdswvZL7siP/view?usp=drivesdk,2026-03-10T06:56:57.320Z,iStock-1176438482.jpg,gpt-4.1-nano-2025-04-14,2463,95,2558,0.0002843
1Y8b63IabqPJ4SCSiwGlk8BeXRJig4hkX,1Y8b63IabqPJ4SCSiwGlk8BeXRJig4hkX,Team Celebrating Success,Group of people lifting a trophy in a celebratory moment outdoors.,Event Photography,Celebration,"team, trophy, celebration, success, achievement, outdoor, sunlight, teamwork, victory, awards",Warm Tones,image/jpeg,4541789,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1Y8b63IabqPJ4SCSiwGlk8BeXRJig4hkX/view?usp=drivesdk,2026-03-10T06:57:34.456Z,iStock-1171083888.jpg,gpt-4.1-nano-2025-04-14,2255,87,2342,0.0002603
18RM6aW2KllmCf9Y2YHomDdVpQrPaEAp9,18RM6aW2KllmCf9Y2YHomDdVpQrPaEAp9,In-Car Navigation System,A GPS device providing real-time directions on a scenic highway drive.,Transportation,Navigation Technology,"car, GPS, highway, driving, navigation, dashboard, road, travel, technology, vehicle",Vibrant Multi-color,image/jpeg,5977530,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/18RM6aW2KllmCf9Y2YHomDdVpQrPaEAp9/view?usp=drivesdk,2026-03-10T06:58:13.576Z,iStock-613657836.jpg,gpt-4.1-nano-2025-04-14,2431,88,2519,0.0002783
1jcK3HD9x323Vxpnf-m6Q-cHNmLKz9sw_,1jcK3HD9x323Vxpnf-m6Q-cHNmLKz9sw_,E-commerce and Digital Connectivity,Business professional engaging with digital shopping and online connectivity concepts in a modern workspace.,Business Technology,E-commerce,"online shopping, digital commerce, technology, business, connectivity, e-commerce, digital marketing, network, shopping cart, modern workspace",Cool Blue,image/jpeg,1805549,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1jcK3HD9x323Vxpnf-m6Q-cHNmLKz9sw_/view?usp=drivesdk,2026-03-10T06:58:50.019Z,iStock-1051616786.jpg,gpt-4.1-nano-2025-04-14,2491,95,2586,0.0002871
1zzG2yW1OB02nFxTslDDvlLo9EqO4Acs0,1zzG2yW1OB02nFxTslDDvlLo9EqO4Acs0,Cybersecurity and Data Protection,Businesswoman interacting with digital security interface on a transparent screen in a professional environment.,Technology,Cybersecurity,"digital security, data protection, business, technology, cybersecurity, interface, professional, security shield, digital interface, business environment",Cool Blue,image/jpeg,8761433,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1zzG2yW1OB02nFxTslDDvlLo9EqO4Acs0/view?usp=drivesdk,2026-03-10T06:59:30.992Z,iStock-1251377620.jpg,gpt-4.1-nano-2025-04-14,2463,94,2557,0.0002839
1T32y1oneBcLwYVRADnfrhnnzE4HC49hv,1T32y1oneBcLwYVRADnfrhnnzE4HC49hv,Autonomous Vehicles on City Streets,Futuristic city street scene featuring autonomous vehicles with digital connectivity overlays.,Technology,Autonomous Vehicles,"city street, autonomous cars, digital connectivity, smart transportation, urban mobility, futuristic, AI, vehicles, infrastructure, technology",Cool Blue,image/jpeg,3908126,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1T32y1oneBcLwYVRADnfrhnnzE4HC49hv/view?usp=drivesdk,2026-03-10T07:00:14.310Z,iStock-1329665086.jpg,gpt-4.1-nano-2025-04-14,2845,94,2939,0.0003221
1eBiJ3qDszUdbLBqlsh06YQ0JzE2d2v5q,1eBiJ3qDszUdbLBqlsh06YQ0JzE2d2v5q,Logistics Fleet Management,Business professional inspecting fleet of delivery trucks at a logistics yard during sunset.,Transportation,Fleet Management,"trucks, logistics, fleet, business, transportation, delivery, yard, professional, inspection, vehicles",Warm Tones,image/jpeg,12631985,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1eBiJ3qDszUdbLBqlsh06YQ0JzE2d2v5q/view?usp=drivesdk,2026-03-10T07:01:03.227Z,iStock-817125664.jpg,gpt-4.1-nano-2025-04-14,2431,88,2519,0.0002783
11SqBiBhZNyFdznoO3A1YkGJDT6uHGVQi,11SqBiBhZNyFdznoO3A1YkGJDT6uHGVQi,Team Collaboration in Meeting,Professionals engage in a collaborative discussion using a whiteboard in a modern office setting.,Business Meeting,Team Collaboration,"office, whiteboard, teamwork, discussion, business, professionals, collaboration, modern, meeting, brainstorming",Warm Tones,image/jpeg,9742276,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/11SqBiBhZNyFdznoO3A1YkGJDT6uHGVQi/view?usp=drivesdk,2026-03-10T07:01:50.534Z,iStock-629296762.jpg,gpt-4.1-nano-2025-04-14,2462,92,2554,0.000283
1haSkKjYkX1etTHY9dutSsdQEF5SmvgLd,1haSkKjYkX1etTHY9dutSsdQEF5SmvgLd,Digital Cloud Data Transfer,A professional illustration of cloud data upload and download on a mobile device.,Technology,Data Management,"cloud, upload, download, data transfer, mobile device, technology, digital, file sharing, server, network",Cool Blue,image/jpeg,6500008,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1haSkKjYkX1etTHY9dutSsdQEF5SmvgLd/view?usp=drivesdk,2026-03-10T07:14:10.493Z,iStock-1439088064.jpg,gpt-4.1-nano-2025-04-14,2432,89,2521,0.0002788
11VHM8rsdI6RdeVhO5mPvu-vYAnyL-Nby,11VHM8rsdI6RdeVhO5mPvu-vYAnyL-Nby,Healthcare Data Analysis,Medical professional analyzing digital health data with advanced holographic interface.,Healthcare Technology,Medical Data Visualization,"healthcare, medical, data analysis, holographic interface, doctor, laboratory, digital health, technology, monitoring, futuristic",Cool Blue,image/jpeg,8349618,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/11VHM8rsdI6RdeVhO5mPvu-vYAnyL-Nby/view?usp=drivesdk,2026-03-10T07:14:33.058Z,iStock-898059514.jpg,gpt-4.1-nano-2025-04-14,2462,90,2552,0.0002822
1HmRQSzJC76BYVnA_LyR0V_TT7ZVW0r3a,1HmRQSzJC76BYVnA_LyR0V_TT7ZVW0r3a,Data Processing and Neural Networks,Illustration of data flow and neural network processing in a digital environment.,Technology,Data Visualization,"digital, data, neural network, technology, binary, visualization, AI, computer, futuristic, information",Vibrant Multi-color,image/jpeg,12149123,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1HmRQSzJC76BYVnA_LyR0V_TT7ZVW0r3a/view?usp=drivesdk,2026-03-10T07:15:02.198Z,iStock-1465723262.jpg,gpt-4.1-nano-2025-04-14,3140,91,3231,0.0003504
1RY5NWt2zQeY4e_KEmOdQKSnyFknJKu2x,1RY5NWt2zQeY4e_KEmOdQKSnyFknJKu2x,Cargo Ship in Open Water,Aerial view of a cargo ship transporting containers across the ocean.,Maritime,Cargo Shipping,"cargo ship, containers, ocean, transportation, maritime, shipping, vessel, sea, freight, logistics",Cool Blue,image/jpeg,8046217,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1RY5NWt2zQeY4e_KEmOdQKSnyFknJKu2x/view?usp=drivesdk,2026-03-10T07:16:02.915Z,iStock-857442162.jpg,gpt-4.1-nano-2025-04-14,2844,88,2932,0.0003196
1DM8wl42ebrYf5MJO19G74RfWLcWn-2qp,1DM8wl42ebrYf5MJO19G74RfWLcWn-2qp,Business Meeting Discussion,Professionals engaged in a collaborative business discussion with documents and charts on the table.,Business,Meeting,"business, meeting, collaboration, documents, charts, professionals, discussion, office, teamwork, corporate",Neutral Tones,image/jpeg,6088625,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1DM8wl42ebrYf5MJO19G74RfWLcWn-2qp/view?usp=drivesdk,2026-03-10T07:16:33.297Z,iStock-947065970.jpg,gpt-4.1-nano-2025-04-14,2490,87,2577,0.0002838
1CaCvZMByfFUeM_7HKlyzQqo1mb8bpqUp,1CaCvZMByfFUeM_7HKlyzQqo1mb8bpqUp,Software Development and Coding,"Person working on coding with a laptop and smartphone, emphasizing technology and programming in a professional environment.",Technology,Software Development,"coding, programming, laptop, smartphone, technology, developer, software, computer, code, workspace",Dark Tones,image/jpeg,2666379,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1CaCvZMByfFUeM_7HKlyzQqo1mb8bpqUp/view?usp=drivesdk,2026-03-10T07:17:09.109Z,iStock-1390410555.jpg,gpt-4.1-nano-2025-04-14,2463,92,2555,0.0002831
11-qJ-QBkNQIM5n2WrzqRsAG0WN_tm2BS,11-qJ-QBkNQIM5n2WrzqRsAG0WN_tm2BS,Ikigai Concept Illustration,"A visual representation of the Japanese concept of Ikigai, highlighting the intersection of passion, mission, vocation, and profession.",Infographic,Concept Illustration,"Ikigai, infographic, concept, diagram, illustration, passion, mission, vocation, profession, purpose",Vibrant Multi-color,image/jpeg,14013551,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/11-qJ-QBkNQIM5n2WrzqRsAG0WN_tm2BS/view?usp=drivesdk,2026-03-10T07:17:36.526Z,iStock-1467035944.jpg,gpt-4.1-nano-2025-04-14,1960,104,2064,0.0002376
1nEHe6bXmkHl1PSWJdobHlmDALoAu5Hph,1nEHe6bXmkHl1PSWJdobHlmDALoAu5Hph,Cybersecurity and Data Protection,Digital security concept with a glowing padlock symbol amidst binary code and data streams.,Technology,Cybersecurity,"cybersecurity, data protection, digital security, binary code, padlock, cybersecurity concept, data encryption, technology, digital safety, network security",Vibrant Multi-color,image/jpeg,9870072,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1nEHe6bXmkHl1PSWJdobHlmDALoAu5Hph/view?usp=drivesdk,2026-03-10T07:18:02.290Z,iStock-1300897309.jpg,gpt-4.1-nano-2025-04-14,2845,102,2947,0.0003253
1OmcBMNaUzZzGza0C4UmMx3GtbAchIeCc,1OmcBMNaUzZzGza0C4UmMx3GtbAchIeCc,About Us Section,Creative presentation of an 'About Us' section with torn paper effect for engaging website design.,Web Design,UI/UX Elements,"website, about us, torn paper, UI design, digital, creative, layout, web development, branding, graphic design",Earth Tones,image/jpeg,8729312,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1OmcBMNaUzZzGza0C4UmMx3GtbAchIeCc/view?usp=drivesdk,2026-03-10T07:18:27.137Z,iStock-930003546.jpg,gpt-4.1-nano-2025-04-14,2667,98,2765,0.0003059
1qslYWK-nfZhKCg-7m78D3_hb43GXsCA1,1qslYWK-nfZhKCg-7m78D3_hb43GXsCA1,Award Ceremony Trophies,Golden trophies with colorful confetti celebrating achievement and success.,Event Photography,Awards Ceremony,"trophies, awards, celebration, achievement, success, confetti, gold, ceremony, recognition, winners",Warm Tones,image/jpeg,3104231,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1qslYWK-nfZhKCg-7m78D3_hb43GXsCA1/view?usp=drivesdk,2026-03-10T07:18:49.918Z,iStock-1296652620.jpg,gpt-4.1-nano-2025-04-14,3849,89,3938,0.0004205
1Yq5AZReHVsQAMwDhEmNcizHJPxrYIFCE,1Yq5AZReHVsQAMwDhEmNcizHJPxrYIFCE,Digital Workflow and Data Visualization,"Person working on a laptop with overlayed digital flow diagrams, emphasizing technology and data management.",Technology,Data Visualization,"laptop, digital, technology, data, workflow, diagram, person, modern, interface, computer",Cool Blue,image/jpeg,5597086,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1Yq5AZReHVsQAMwDhEmNcizHJPxrYIFCE/view?usp=drivesdk,2026-03-10T07:19:13.682Z,iStock-1360521207.jpg,gpt-4.1-nano-2025-04-14,2609,92,2701,0.0002977
1ApAoMtTvQ0ZvYJMdU1_8HzhwAF1ZqXm8,1ApAoMtTvQ0ZvYJMdU1_8HzhwAF1ZqXm8,Professional Team Portrait,Group of diverse professionals standing confidently in a modern office environment.,Business,Team Portrait,"business, team, professional, office, corporate, diverse, confident, colleagues, workplace, leadership",Cool Blue,image/jpeg,5985062,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1ApAoMtTvQ0ZvYJMdU1_8HzhwAF1ZqXm8/view?usp=drivesdk,2026-03-10T07:19:38.562Z,iStock-608627018.jpg,gpt-4.1-nano-2025-04-14,2550,83,2633,0.0002882
1ua3lLBsSISfIF__dFCkoxHpFXRUZhmBr,1ua3lLBsSISfIF__dFCkoxHpFXRUZhmBr,Software as a Service Illustration,A digital graphic representing SaaS with a focus on cloud-based software solutions.,Technology,Software Illustration,"SaaS, software, cloud, technology, digital, service, illustration, tech graphic, cloud computing",Green Tones,image/jpeg,965305,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1ua3lLBsSISfIF__dFCkoxHpFXRUZhmBr/view?usp=drivesdk,2026-03-10T07:19:59.024Z,iStock-1368173302.jpg,gpt-4.1-nano-2025-04-14,1782,91,1873,0.0002146
1nk7fAVXL-_UgpK7WmfVA3TZnEUPBWf7V,1nk7fAVXL-_UgpK7WmfVA3TZnEUPBWf7V,Counseling Session in Progress,A professional setting where a counselor engages with a client for mental health support.,Healthcare,Mental Health Counseling,"therapy, counseling, mental health, professional, conversation, support, client, therapist, indoor, communication",Warm Tones,image/jpeg,10683583,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1nk7fAVXL-_UgpK7WmfVA3TZnEUPBWf7V/view?usp=drivesdk,2026-03-10T07:20:27.279Z,iStock-1177232825.jpg,gpt-4.1-nano-2025-04-14,2463,92,2555,0.0002831
1V7pUjp8IuqjfzGOcHngpnWo4qoswy-nc,1V7pUjp8IuqjfzGOcHngpnWo4qoswy-nc,Cybersecurity and Data Protection,Futuristic digital interface illustrating cybersecurity concepts and data analytics for modern business environments.,Technology,Cybersecurity,"cybersecurity, data protection, digital security, technology, data analytics, network, cybersecurity interface, digital security, data visualization, technology innovation",Cool Blue,image/jpeg,6881263,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1V7pUjp8IuqjfzGOcHngpnWo4qoswy-nc/view?usp=drivesdk,2026-03-10T07:20:55.069Z,iStock-1362722981.jpg,gpt-4.1-nano-2025-04-14,2432,98,2530,0.0002824
1LTjBMfUS8xml00KRdT1IujW3G0bsNTZw,1LTjBMfUS8xml00KRdT1IujW3G0bsNTZw,Insurance and Technology Integration,A professional image illustrating insurance concepts with digital icons and a businessperson under an umbrella.,Business,Insurance,"insurance, digital, technology, business, umbrella, icons, cityscape, network, protection, finance",Cool Blue,image/jpeg,2993271,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1LTjBMfUS8xml00KRdT1IujW3G0bsNTZw/view?usp=drivesdk,2026-03-10T07:21:20.539Z,iStock-1334574095.jpg,gpt-4.1-nano-2025-04-14,2786,89,2875,0.0003142
1yQfjYCGhL4L_oljLunyaTaEOD7Rm8Qu2,1yQfjYCGhL4L_oljLunyaTaEOD7Rm8Qu2,Laboratory Science and Testing,A scientist conducts experiments with test tubes in a modern laboratory setting.,Science & Research,Laboratory Work,"test tubes, laboratory, scientist, research, science, experiment, lab equipment, testing, research lab, scientific",Cool Blue,image/jpeg,11561419,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1yQfjYCGhL4L_oljLunyaTaEOD7Rm8Qu2/view?usp=drivesdk,2026-03-10T07:22:01.469Z,iStock-1183908006.jpg,gpt-4.1-nano-2025-04-14,2463,92,2555,0.0002831
1zvwkV4eRV9NHRaVMu31VH5mzqnpYrk4e,1zvwkV4eRV9NHRaVMu31VH5mzqnpYrk4e,Innovative Fitness Technology,A dynamic image showcasing advanced digital technology integrated with athletic footwear for modern fitness experiences.,Technology,Fitness Tech,"fitness, technology, athletic shoe, digital, innovation, workout, sports, futuristic, health, digital interface",Cool Blue,image/jpeg,5278248,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1zvwkV4eRV9NHRaVMu31VH5mzqnpYrk4e/view?usp=drivesdk,2026-03-10T07:22:30.706Z,iStock-1468157150.jpg,gpt-4.1-nano-2025-04-14,2845,90,2935,0.0003205
14RoMbgBD-rBs5AOXUitToK9xCRpfRRFx,14RoMbgBD-rBs5AOXUitToK9xCRpfRRFx,Software Developer at Work,"Person coding on a computer with sticky notes, representing software development and programming activities.",Technology,Software Development,"coding, programmer, computer, software, keyboard, sticky notes, technology, development, work, office",Cool Blue,image/jpeg,8284504,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/14RoMbgBD-rBs5AOXUitToK9xCRpfRRFx/view?usp=drivesdk,2026-03-10T07:23:04.804Z,iStock-1287345274.jpg,gpt-4.1-nano-2025-04-14,2432,89,2521,0.0002788
1jtOOg8SnbO4ihEowxDrm7L-eVzd68TXn,1jtOOg8SnbO4ihEowxDrm7L-eVzd68TXn,Customer Feedback and Satisfaction,"Person interacting with digital feedback icons, emphasizing customer experience and service quality.",Business Technology,Customer Feedback,"feedback, customer satisfaction, digital, icons, user experience, technology, review, ratings, survey, interface",Cool Blue,image/jpeg,4971131,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1jtOOg8SnbO4ihEowxDrm7L-eVzd68TXn/view?usp=drivesdk,2026-03-10T07:35:47.146Z,iStock-1357650379.jpg,gpt-4.1-nano-2025-04-14,2845,89,2934,0.0003201
1Z4b4U-3-XNrneuMp7cXI1e1Rgcvgm6Uk,1Z4b4U-3-XNrneuMp7cXI1e1Rgcvgm6Uk,Digital News and Data Visualization,"A laptop displaying a digital newspaper with a futuristic background, emphasizing technology and information flow.",Technology,Digital Media,"laptop, newspaper, digital, technology, data, news, futuristic, information, screen, digital media",Cool Blue,image/jpeg,2547770,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1Z4b4U-3-XNrneuMp7cXI1e1Rgcvgm6Uk/view?usp=drivesdk,2026-03-10T07:36:01.862Z,iStock-840814738.jpg,gpt-4.1-nano-2025-04-14,2431,92,2523,0.0002799
1_yWqI8-MYHTQwCKzS-MKytm2D0jUFW6t,1_yWqI8-MYHTQwCKzS-MKytm2D0jUFW6t,AI Chatbot Illustration,A modern isometric robot representing AI-powered chatbot technology and digital communication.,Technology,AI and Robotics,"robot, AI, chatbot, digital communication, technology, isometric, futuristic, automation, circuit, AI assistant",Cool Blue,image/jpeg,3002686,cute-artificial-intelligence-robot-isometric-icon,1t1JJ9CZ4SsYQl2zC5aULwQXgBeT0jeau,4,https://drive.google.com/file/d/1_yWqI8-MYHTQwCKzS-MKytm2D0jUFW6t/view?usp=drivesdk,2026-03-10T07:36:21.832Z,2002.i039.010_chatbot_messenger_ai_isometric_set-05.jpg,gpt-4.1-nano-2025-04-14,1733,90,1823,0.0002093
1IvEqxLqkUFE12RUi-D-LGFo3ReTB42nL,1IvEqxLqkUFE12RUi-D-LGFo3ReTB42nL,Digital Security and Data Protection,A professional setting showcasing digital security concepts with holographic interface elements.,Technology,Cybersecurity,"digital security, cybersecurity, holographic interface, data protection, technology, laptop, business, shield, digital, security concept",Cool Blue,image/jpeg,4872164,Adobe Stock,1Hy2AVmYgYzx3AKibB-Wc-bsCk-8RwOnd,5,https://drive.google.com/file/d/1IvEqxLqkUFE12RUi-D-LGFo3ReTB42nL/view?usp=drivesdk,2026-03-10T07:36:40.403Z,AdobeStock_618346605.jpeg,gpt-4.1-nano-2025-04-14,2431,91,2522,0.0002795
1IfpfiWegBQ_tBjEAKgBesLAqrhgr6jWD,1IfpfiWegBQ_tBjEAKgBesLAqrhgr6jWD,Mobile Phone with Snapchat App,A person holding a smartphone displaying the Snapchat logo on a bright yellow background.,Technology,Mobile Devices,"smartphone, Snapchat, mobile app, technology, communication, device, yellow background, social media, digital, screen",Vibrant Multi-color,image/jpeg,2216612,Adobe Stock,1Hy2AVmYgYzx3AKibB-Wc-bsCk-8RwOnd,5,https://drive.google.com/file/d/1IfpfiWegBQ_tBjEAKgBesLAqrhgr6jWD/view?usp=drivesdk,2026-03-10T07:36:56.658Z,AdobeStock_392277418_Editorial_Use_Only.jpeg,gpt-4.1-nano-2025-04-14,2437,95,2532,0.0002817
